PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
364512487,https://twitter.com/GeoffYoung4KY/status/1853800196271960423,,Twitter,10279779,Geoffrey M. Young,blank_for_now,blank_for_now,"{""follower_count"":37180,""following_count"":35720,""like_count"":null,""post_count"":47263,""views_count"":null,""comment_count"":null,""share_count"":null}","Definitely a war crime and a crime against humanity.
The USA &amp; Israel are to blame for every war crime committed from Oct 7, 2023 to today.
Everyone who voted for Holocaust Harris is an immoral person. If they believe in hell (which I don't) they're going to hell for their vote.", ,no longer populated,"Israel wipes out the village of Meis al-Jabal in South Lebanon.

A village that has stood for centuries.

A war crime and a crime against humanity.

While the “international community” just watches in silence. https://t.co/GOI2p4Ro99",2024-11-05T14:03:03.000Z,post data removed,,21,13,0,589,,"Israel wipes out the village of Meis al-Jabal in South Lebanon.

A village that has stood for centuries.

A war crime and a crime against humanity.

While the “international community” just watches in silence. https://t.co/GOI2p4Ro99"
364512498,https://twitter.com/GeoffYoung4KY/status/1853799009330053615,,Twitter,10279779,Geoffrey M. Young,blank_for_now,blank_for_now,"{""follower_count"":37180,""following_count"":35720,""like_count"":null,""post_count"":47263,""views_count"":null,""comment_count"":null,""share_count"":null}","Every horrible atrocity, war crime, act of international terrorism &amp; international aggression Israel has committed since October 7, 2023 HAS BEEN COMMITTED BY THE USA TOO.
There are 100s of war criminals in the US walking free.
Everyone who voted for Holocaust Harris is immoral.", ,no longer populated,"Israel dropped multiple 2000 pound bombs on an UNRWA school full of displaced children at Nasairat Refugee Camp

Dozens of children dead and hundreds more injured, every politician who backed this should be charged, every business and celebrity boycotted.

Devils in suits https://t.co/dNUWdPBged",2024-11-05T13:58:20.000Z,post data removed,,18,7,0,590,,"Israel dropped multiple 2000 pound bombs on an UNRWA school full of displaced children at Nasairat Refugee Camp

Dozens of children dead and hundreds more injured, every politician who backed this should be charged, every business and celebrity boycotted.

Devils in suits https://t.co/dNUWdPBged"
364512506,https://twitter.com/GeoffYoung4KY/status/1853797930487984361,,Twitter,10279779,Geoffrey M. Young,blank_for_now,blank_for_now,"{""follower_count"":37180,""following_count"":35720,""like_count"":null,""post_count"":47263,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @authenttorahjew: ""As an American Jew, I ask—don’t call Israel a 'Jewish State.' Call it what you will, but don’t use the name of an ent…", ,no longer populated,"""As an American Jew, I ask—don’t call Israel a 'Jewish State.' Call it what you will, but don’t use the name of an entire religion!""

Please help amplify the voices Zionists seek to silence. Share to spread our message! Thank you 🤝",2024-11-05T13:54:03.000Z,post data removed,,0,671,0,0,,"""As an American Jew, I ask—don’t call Israel a 'Jewish State.' Call it what you will, but don’t use the name of an entire religion!""

Please help amplify the voices Zionists seek to silence. Share to spread our message! Thank you 🤝"
364551960,https://twitter.com/epanitch/status/1853789246290579670,,Twitter,8706562,Rep. Esther Panitch,blank_for_now,blank_for_now,"{""follower_count"":9526,""following_count"":5225,""like_count"":null,""post_count"":32398,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @DemMaj4Israel: .@realDonaldTrump praises anti-Israel, Green Party leader, Jill Stein, calling her one of his “favorite politicians”

“I…", ,no longer populated,".@realDonaldTrump praises anti-Israel, Green Party leader, Jill Stein, calling her one of his “favorite politicians”

“I love the Green Party. Jill Stein just may be one of my... I've never met her but she may be one of my favorite politicians.""

https://t.co/6dLuC6Ykcg",2024-11-05T13:19:32.000Z,post data removed,,0,17,0,0,,".@realDonaldTrump praises anti-Israel, Green Party leader, Jill Stein, calling her one of his “favorite politicians”

“I love the Green Party. Jill Stein just may be one of my... I've never met her but she may be one of my favorite politicians.""

https://t.co/6dLuC6Ykcg"
364513574,https://twitter.com/ChrisForPA/status/1853786578029592760,,Twitter,7844016,Chris Deluzio,blank_for_now,blank_for_now,"{""follower_count"":11176,""following_count"":1519,""like_count"":null,""post_count"":2350,""views_count"":null,""comment_count"":null,""share_count"":null}","I’m starting Election Day here in Darlington, a community that lived through the Norfolk Southern train derailment nearby in East Palestine. It’s not a place with the most Democrats, or the most voters, but it’s a place I have and will always fight for as our Congressman. https://t.co/SiZpSvLZQI", ,no longer populated,,2024-11-05T13:08:56.000Z,post data removed,,90,20,3,4360,,
364544985,https://twitter.com/ForhanForOhio/status/1853776646949457994,,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,blank_for_now,blank_for_now,"{""follower_count"":2347,""following_count"":3433,""like_count"":null,""post_count"":58245,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @tayab_ali_: It is our duty to speak out and defend those that defend us.

Read my article on the unfair smear attacks levelled against…", ,no longer populated,"It is our duty to speak out and defend those that defend us.

Read my article on the unfair smear attacks levelled against @FranceskAlbs and other human rights defenders

https://t.co/pthV3JBXYG",2024-11-05T12:29:28.000Z,post data removed,,0,109,0,0,,"It is our duty to speak out and defend those that defend us.

Read my article on the unfair smear attacks levelled against @FranceskAlbs and other human rights defenders

https://t.co/pthV3JBXYG"
364552153,https://twitter.com/epanitch/status/1853769660925157760,,Twitter,8706562,Rep. Esther Panitch,blank_for_now,blank_for_now,"{""follower_count"":9526,""following_count"":5225,""like_count"":null,""post_count"":32398,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @DocE181818: Anti-Zionism is a hate movement 

You can excuse, validate, etc the calls to destroy the state of Israel &amp; for  genocide of…", ,no longer populated,"Anti-Zionism is a hate movement 

You can excuse, validate, etc the calls to destroy the state of Israel &amp; for  genocide of Jews all you want under some false narrative of free speech but it will never change that you are supporting a hate movement targeting all Jews",2024-11-05T12:01:43.000Z,post data removed,,0,1,0,0,,"Anti-Zionism is a hate movement 

You can excuse, validate, etc the calls to destroy the state of Israel &amp; for  genocide of Jews all you want under some false narrative of free speech but it will never change that you are supporting a hate movement targeting all Jews"
364545072,https://twitter.com/ForhanForOhio/status/1853767835278795003,,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,blank_for_now,blank_for_now,"{""follower_count"":2347,""following_count"":3433,""like_count"":null,""post_count"":58245,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @MuntherIsaac: Statement from the bishop of the ELCJHL about Israel’s decision to close UNRWA. “We ask you to join us in condemning this…, ,no longer populated,Statement from the bishop of the ELCJHL about Israel’s decision to close UNRWA. “We ask you to join us in condemning this action in the strongest possible terms” https://t.co/SrKnO23p04,2024-11-05T11:54:27.000Z,post data removed,,0,588,0,0,,Statement from the bishop of the ELCJHL about Israel’s decision to close UNRWA. “We ask you to join us in condemning this action in the strongest possible terms” https://t.co/SrKnO23p04
364552215,https://twitter.com/epanitch/status/1853765347981029609,,Twitter,8706562,Rep. Esther Panitch,blank_for_now,blank_for_now,"{""follower_count"":9530,""following_count"":5225,""like_count"":null,""post_count"":32374,""views_count"":null,""comment_count"":null,""share_count"":null}","Good morning! Let’s do this. And to my moderate Jewish colleagues running for office in Georgia (both parties), THANK YOU for putting yourselves out there during the most inhospitable time for American Jews. We need strong pro-Israel Jewish voices in both parties. #gapol https://t.co/ty48t7khhJ", ,no longer populated,,2024-11-05T11:44:34.000Z,post data removed,,86,13,4,1086,,
364474722,https://twitter.com/BryanLeibFL/status/1853762199325458822,,Twitter,15634659,Bryan E. Leib,blank_for_now,blank_for_now,"{""follower_count"":19485,""following_count"":4483,""like_count"":51564,""post_count"":67069,""views_count"":4628643,""comment_count"":5863,""share_count"":2250044}","RT @JewishWarrior13: For us Jews, Trump is our only choice. He stood with Israel and will stand with Israel and Jews. Reminder: Harris neve…", ,no longer populated,"For us Jews, Trump is our only choice. He stood with Israel and will stand with Israel and Jews. Reminder: Harris never even mentioned this attack. VOTE TRUMP!  👇 https://t.co/ETLMsHREj4",2024-11-05T11:32:04.000Z,post data removed,,0,317,0,0,,"For us Jews, Trump is our only choice. He stood with Israel and will stand with Israel and Jews. Reminder: Harris never even mentioned this attack. VOTE TRUMP!  👇 https://t.co/ETLMsHREj4"
