,PostId,PostUrl,Platform,ChannelID,ChannelName,ChannelEngagement,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,FollowersCount,FollowersCommentsRatio
1117,349169426,https://twitter.com/ChuckGrassley/status/1849112410210111533,Twitter,6911881,Chuck Grassley,"{""follower_count"":930750,""following_count"":12064,""like_count"":null,""post_count"":14084,""views_count"":null,""comment_count"":null,""share_count"":null}",Israel's membership in the UN shld not b up 4 debate Im joining Sen Risch 2 intro a bill cutting off funding to any UN agency that tries to downgrade Israel's member status The US is UN's largest financial backer American $$ shldnt b used 2 fund antisemitism,2024-10-23T15:35:28.000Z,191,39,83,10889,93075,1121.3855421686746
1118,349262150,https://twitter.com/ForhanForOhio/status/1849111513056870852,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2325,""following_count"":3253,""like_count"":null,""post_count"":57102,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @NaksBilal: This is huge.

These are the last remaining journalists in North Gaza covering Israel’s actions who have worked tirelessly t…",2024-10-23T15:31:54.000Z,0,4086,0,0,232,inf
1119,349331695,https://twitter.com/JoshuaMorott/status/1849110769700360578,Twitter,23190356,Joshua Morott,"{""follower_count"":5471,""following_count"":3444,""like_count"":null,""post_count"":11299,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @GlobeEyeNews: BREAKING:

Russia says it has no intention of abandoning Iran if Israel attacks them. https://t.co/Z1kWTD65Sb",2024-10-23T15:28:56.000Z,0,1343,0,0,547,inf
1120,349281445,https://twitter.com/DWStweets/status/1849110191624618090,Twitter,9531790,Debbie Wasserman Schultz,"{""follower_count"":332149,""following_count"":989,""like_count"":null,""post_count"":13300,""views_count"":null,""comment_count"":null,""share_count"":null}","I’ll always work for our shared Jewish value of tikkun olam – repairing the world – by fighting antisemitism, demanding stronger health care, a stronger democracy, women's rights, safer communities, and a strong and secure Israel.

Proud to have the @USJewishDems endorsement! https://t.co/ETCKzdBvpz",2024-10-23T15:26:39.000Z,10,7,5,1111,33214,6642.8
1121,349230537,https://twitter.com/michaelgwaltz/status/1849109424536727565,Twitter,10599748,Rep. Mike Waltz,"{""follower_count"":81661,""following_count"":3092,""like_count"":null,""post_count"":12842,""views_count"":null,""comment_count"":null,""share_count"":null}","41 years ago today, 241 Marines were murdered in Beirut by Hezbollah terrorists 

THANK YOU Israel for finally serving them justice by having the guts to eliminate Nasrullah - the mastermind of the attack - when everyone was telling you not to. 

Semper Fi! 👊🇺🇸🇮🇱",2024-10-23T15:23:36.000Z,649,146,25,18197,8166,326.64
1122,349155302,https://twitter.com/realRickWiles/status/1849106356411752916,Twitter,10648605,Rick Wiles,"{""follower_count"":55910,""following_count"":165,""like_count"":null,""post_count"":3117,""views_count"":null,""comment_count"":null,""share_count"":null}","An example of Christian Zionism stupidity: A Ukrainian Christian Zionist moved to Israel, joined the IDF, and was killed. Jews are prohibiting the display of a Christian cross on his grave marker because it would ""hurt the feelings"" of Jewish families.  https://t.co/4uBnqNbNNL",2024-10-23T15:11:24.000Z,1672,596,128,29528,5591,43.6796875
1123,349262436,https://twitter.com/ForhanForOhio/status/1849106296965845077,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2325,""following_count"":3253,""like_count"":null,""post_count"":57102,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @KenRoth: Germany's foreign minister says the country is ""in a dilemma"" over its arms exports to Israel while Israel bombs civilians. Th…",2024-10-23T15:11:10.000Z,0,327,0,0,232,inf
1124,349262500,https://twitter.com/ForhanForOhio/status/1849106024348721499,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2325,""following_count"":3253,""like_count"":null,""post_count"":57102,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @ireallyhateyou: Israel concocted yet another blood libel and is planning to murder more journalists!
The world needs to wake up NOW!",2024-10-23T15:10:05.000Z,0,326,0,0,232,inf
1125,349155308,https://twitter.com/realRickWiles/status/1849104912287731991,Twitter,10648605,Rick Wiles,"{""follower_count"":55827,""following_count"":165,""like_count"":null,""post_count"":3116,""views_count"":null,""comment_count"":null,""share_count"":null}","ADL henchman Abe Foxman is offended that VP Harris agreed with a protester who said Israel is guilty of genocide. The Jews slaughtered 20,000 children and Foxman is upset that sane people are horrified by the Palestinian pogrom. https://t.co/3Vk84Ir5ON",2024-10-23T15:05:40.000Z,249,60,14,5539,5582,398.7142857142857
1126,349331789,https://twitter.com/JoshuaMorott/status/1849104586277015991,Twitter,23190356,Joshua Morott,"{""follower_count"":5471,""following_count"":3444,""like_count"":null,""post_count"":11299,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @BRICSinfo: JUST IN: BRICS officially condemns Israel and calls for an immediate ceasefire in Gaza. https://t.co/cnNkrqsu4R,2024-10-23T15:04:22.000Z,0,4341,0,0,547,inf
1127,349531227,https://twitter.com/RepJoshG/status/1849102447546896771,Twitter,8650470,Rep Josh Gottheimer,"{""follower_count"":25153,""following_count"":241,""like_count"":27425,""post_count"":14249,""views_count"":1987237,""comment_count"":null,""share_count"":null}","RT @J_Insider: SCOOP | A bipartisan group of House lawmakers is stepping up its criticism of Turkish President Recep Tayyip Erdoğan, callin…",2024-10-23T14:55:52.000Z,0,7,0,0,2515,inf
1128,349118965,https://twitter.com/SenRickScott/status/1849101262786032101,Twitter,6895869,Rick Scott,"{""follower_count"":480131,""following_count"":1293,""like_count"":null,""post_count"":30217,""views_count"":null,""comment_count"":null,""share_count"":null}","Today marks 383 days since the evil attack on Israel when Iran-backed terrorists killed hundreds and took so many others as hostages. It’s also the 41st anniversary of Iran’s attack on the U.S. Marine Barracks in Beirut. 

As it has for decades, Iran still seeks to destroy our",2024-10-23T14:51:10.000Z,72,9,38,4150,48013,1263.5
1129,349331833,https://twitter.com/JoshuaMorott/status/1849100086908772662,Twitter,23190356,Joshua Morott,"{""follower_count"":5471,""following_count"":3444,""like_count"":null,""post_count"":11299,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @GlobeEyeNews: BREAKING:

Israel says Russia will help Iran deal with an expected Israeli attack. https://t.co/sGSAesorYk",2024-10-23T14:46:29.000Z,0,1574,0,0,547,inf
1130,349263306,https://twitter.com/ForhanForOhio/status/1849097456698437931,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2325,""following_count"":3253,""like_count"":null,""post_count"":57102,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @LailaAlarian: Israel has normalized killing doctors, nurses, and rescue workers",2024-10-23T14:36:02.000Z,0,279,0,0,232,inf
1131,349432929,https://twitter.com/EliseStefanik/status/1849090903027114432,Twitter,8793299,Elise Stefanik,"{""follower_count"":842462,""following_count"":2197,""like_count"":null,""post_count"":24313,""views_count"":null,""comment_count"":null,""share_count"":null}","Day 382.    

It has been 382 days since Hamas terrorists abducted innocent civilians during the barbaric Oct 7th attack in Israel. There are over 100 still being held hostage in Gaza including SEVEN Americans. We MUST bring them home now.",2024-10-23T14:10:00.000Z,169,38,41,7378,84246,2054.7804878048782
1132,349101903,https://twitter.com/NikkiHaley/status/1849090742544634113,Twitter,10165525,Nikki Haley,"{""follower_count"":1079676,""following_count"":939,""like_count"":null,""post_count"":12898,""views_count"":null,""comment_count"":null,""share_count"":null}","Thanks to Joe Biden and Kamala Harris there is chaos around the world. 

The debacle they created in Afghanistan emboldened our enemies — Russia invaded Ukraine, Iranian proxies started a war with Israel, and China threatens Taiwan daily.   

Make no mistake, American national",2024-10-23T14:09:22.000Z,7621,1426,1791,415223,107967,60.28308207705193
1133,349227366,https://twitter.com/PetersonForCA/status/1849089692639326546,Twitter,8858567,David Peterson 2024 Election: #SpacesHost,"{""follower_count"":1317,""following_count"":2327,""like_count"":9352,""post_count"":11917,""views_count"":62614337,""comment_count"":null,""share_count"":null}",RT @ShaykhSulaiman: MSNBC DELETED THIS INTERVIEW ON ISRAEL https://t.co/1Jmn7XWwVT,2024-10-23T14:05:11.000Z,0,11701,0,0,131,inf
1134,349402765,https://twitter.com/RepStefanik/status/1849088396310004222,Twitter,8650497,Rep. Elise Stefanik,"{""follower_count"":564030,""following_count"":746,""like_count"":null,""post_count"":14337,""views_count"":null,""comment_count"":null,""share_count"":null}","Day 382.

It has been 382 days since Hamas terrorists abducted innocent civilians during the barbaric Oct 7th attack in Israel. There are over 100 still being held hostage in Gaza including SEVEN Americans. We MUST bring them home now.",2024-10-23T14:00:02.000Z,246,47,46,5574,56403,1226.1521739130435
1135,349114701,https://twitter.com/RepMikeLawler/status/1849082922436796864,Twitter,15352966,Congressman Mike Lawler,"{""follower_count"":14363,""following_count"":675,""like_count"":null,""post_count"":4065,""views_count"":null,""comment_count"":null,""share_count"":null}","At the very moment the Administration is allowing Iran to continue funding terrorism by missing the deadline to implement the SHIP Act, they are trying to tie Israel’s hands behind its back. Meanwhile, 7 Americans are still being held hostage- 4 presumed living and 3 deceased. https://t.co/m1ZixRE4oY",2024-10-23T13:38:17.000Z,26,10,13,1108,1436,110.46153846153847
1136,349106248,https://twitter.com/SenJohnKennedy/status/1849079991343968562,Twitter,6911912,John Kennedy,"{""follower_count"":1150858,""following_count"":1289,""like_count"":null,""post_count"":5572,""views_count"":null,""comment_count"":null,""share_count"":null}","We shouldn’t send American tax dollars to groups that demonize Israel while elevating terrorist-sympathizers and the Palestinian Authority.

https://t.co/WTskc3MfmN",2024-10-23T13:26:38.000Z,941,222,150,16138,115085,767.2333333333333
1137,349076762,https://twitter.com/Ruwa4Georgia/status/1849077565341729035,Twitter,10779779,Rep. Ruwa Romman,"{""follower_count"":26694,""following_count"":2601,""like_count"":null,""post_count"":8097,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @jasmineelgamal: Never forget that Antony Blinken lied to Congress about Israel withholding aid into Gaza. 

No number of old Hollywood-…",2024-10-23T13:17:00.000Z,0,130,0,1,2669,inf
1138,349016785,https://twitter.com/michaelgwaltz/status/1849067721595441306,Twitter,10599748,Rep. Mike Waltz,"{""follower_count"":81070,""following_count"":3091,""like_count"":null,""post_count"":12815,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @JSchanzer: This White House's hot-&amp;-cold approach towards #Israel is giving me whiplash. I'm speaking w/ Rep. @michaelgwaltz of Florida…,2024-10-23T12:37:53.000Z,0,2,0,1,8107,inf
1139,348869516,https://twitter.com/GeoffYoung4KY/status/1849056136357384664,Twitter,10279779,Geoffrey M. Young,"{""follower_count"":37195,""following_count"":35706,""like_count"":null,""post_count"":46932,""views_count"":null,""comment_count"":null,""share_count"":null}","It makes hundreds of millions of people around the world extremely angry at Israel AND THE UNITED STATES.
All of the violent actions Israel has committed since 1967 have NOT been for self-defense. They have been committed to take all of Historic Palestine, to expel or kill all",2024-10-23T11:51:51.000Z,28,18,0,881,3719,inf
1140,349011348,https://twitter.com/robin_ficker/status/1849037388128944585,Twitter,10215794,Robin Ficker For U. S. Senate (R-MD),"{""follower_count"":1044,""following_count"":304,""like_count"":11375,""post_count"":2910,""views_count"":41878841,""comment_count"":2534,""share_count"":2125}",Gaza’s surgeons need help! https://t.co/ysEkc8j7Ij,2024-10-23T10:37:21.000Z,0,0,0,43,104,inf
1141,348879421,https://twitter.com/ForhanForOhio/status/1849013491409035467,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2325,""following_count"":3253,""like_count"":null,""post_count"":57102,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @muhammadshehad2: 9 YEARS before Oct 7, Israel wiped out major parts of Gaza &amp; bragged about sending those areas ""back to the stone age""…",2024-10-23T09:02:24.000Z,0,841,0,0,232,inf
1142,348879563,https://twitter.com/ForhanForOhio/status/1849006545670905866,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2325,""following_count"":3253,""like_count"":null,""post_count"":57102,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @ShaykhSulaiman: This 14 year old was a violinist, Israel Stole His Hand, But his message is: 

""I Have Never Given Up"" https://t.co/dIf…",2024-10-23T08:34:48.000Z,0,3288,0,0,232,inf
1143,348879634,https://twitter.com/ForhanForOhio/status/1849004685841064160,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2325,""following_count"":3253,""like_count"":null,""post_count"":57102,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @stephensemler: Israel's own data shows that it's blocking humanitarian aid to Gaza: https://t.co/vVr0XjUGfn https://t.co/HVXZYpGldr,2024-10-23T08:27:24.000Z,0,662,0,0,232,inf
1144,348879687,https://twitter.com/ForhanForOhio/status/1849004380210540635,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2329,""following_count"":3230,""like_count"":271,""post_count"":56977,""views_count"":48015,""comment_count"":84,""share_count"":3341864}","RT @PhilipProudfoot: Israel is destroying residential buildings in Beirut in the middle of the day, unashamed, and unrestrained. From Gaza…",2024-10-23T08:26:11.000Z,0,14320,0,0,232,inf
1145,348672052,https://twitter.com/bfry1981/status/1848991090453434826,Twitter,7239289,Brian E. Frydenborg SLAVA UKRAINI! No to Trump/GOP,"{""follower_count"":21102,""following_count"":7228,""like_count"":null,""post_count"":308104,""views_count"":null,""comment_count"":null,""share_count"":null}","Yet according to @SpencerGuard Israel sets the ""gold standard"" for international humanitarian law.  Shameful analysis especially from any veteran of the U.S. Army, which does so much more for civilians.  I stand with the U.S. Army, NOT the IDF.  WE set a much better standard",2024-10-23T07:33:23.000Z,1,0,1,374,2110,2110.0
1146,348672087,https://twitter.com/bfry1981/status/1848990128116564319,Twitter,7239289,Brian E. Frydenborg SLAVA UKRAINI! No to Trump/GOP,"{""follower_count"":21102,""following_count"":7228,""like_count"":null,""post_count"":308104,""views_count"":null,""comment_count"":null,""share_count"":null}",Same on Israel.  Shame on Hamas.,2024-10-23T07:29:33.000Z,0,0,0,310,2110,inf
1147,348620024,https://twitter.com/joaquinlife/status/1848981842894196800,Twitter,4498166,Joaquín Beltrán Free Palestine,"{""follower_count"":20588,""following_count"":11034,""like_count"":null,""post_count"":95842,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @peterdaou: The same people who went ballistic when Russia attacked Ukraine are dead silent as Israel levels entire neighborhoods in Bei…,2024-10-23T06:56:38.000Z,0,699,0,0,2058,inf
1148,348496838,https://twitter.com/markalfordkc/status/1848966336300437633,Twitter,8403376,Mark Alford 🇺🇸🇺🇸🇺🇸🇺🇸,"{""follower_count"":14328,""following_count"":707,""like_count"":27487,""post_count"":6841,""views_count"":79686304,""comment_count"":null,""share_count"":null}","RT @paulsperry_: DEVELOPING: Iranian-American Pentagon official accused of leaking US intel on Israel's war plans against Iran: report
#Ene…",2024-10-23T05:55:01.000Z,0,146,0,0,1432,inf
1149,348734839,https://twitter.com/imraansiddiqi/status/1848963064164716565,Twitter,10625206,Imraan Siddiqi,"{""follower_count"":49264,""following_count"":985,""like_count"":1496615,""post_count"":125384,""views_count"":37215207,""comment_count"":7069,""share_count"":4079672}","RT @AnnaHorford: And because I’m getting more engagement than I have in months (because, basketball…) 

FREE PALESTINE 🇵🇸",2024-10-23T05:42:01.000Z,0,590,0,1,4926,inf
1150,348464376,https://twitter.com/bfry1981/status/1848936110220526013,Twitter,7239289,Brian E. Frydenborg SLAVA UKRAINI! No to Trump/GOP,"{""follower_count"":21109,""following_count"":7224,""like_count"":null,""post_count"":308033,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @BBCWorld: BBC tours hospital Israel says sits above millions in Hezbollah gold https://t.co/VFziNwJ4eV,2024-10-23T03:54:54.000Z,0,256,0,0,2110,inf
1151,348464386,https://twitter.com/bfry1981/status/1848935969744982312,Twitter,7239289,Brian E. Frydenborg SLAVA UKRAINI! No to Trump/GOP,"{""follower_count"":21109,""following_count"":7224,""like_count"":null,""post_count"":308033,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @LKTranslator: BREAKING: Now that the BBC has shown there is no gold hidden under Sahel General Hospital, Israel has explained it wants…",2024-10-23T03:54:21.000Z,0,4376,0,0,2110,inf
1152,348440756,https://twitter.com/CargileForCA35/status/1848935290670665941,Twitter,7860234,Mike Cargile,"{""follower_count"":5876,""following_count"":2131,""like_count"":75767,""post_count"":5676,""views_count"":73979934,""comment_count"":6611,""share_count"":27148562}","RT @MarioNawfal: 🚨🇺🇸 TRUMP: WE HAVE AN ENEMY FROM WITHIN

“A bad thing happened today.

The entire military plan of Israel was leaked, incl…",2024-10-23T03:51:39.000Z,0,21429,0,0,587,inf
1153,348688689,https://twitter.com/SteveBondHawaii/status/1848923507062935770,Twitter,23317799,US Congress Nominee Steve Bond for Hawaii CD2,"{""follower_count"":1946,""following_count"":7437,""like_count"":null,""post_count"":7910,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @criticalthreats: NEW | A senior Israeli intelligence official told Iranian anti-regime media that Israel’s recent operations in Lebanon…,2024-10-23T03:04:50.000Z,0,17,0,0,194,inf
1154,349218134,https://twitter.com/WendyRogersAZ/status/1848921754976027096,Twitter,9921316,Wendy Rogers,"{""follower_count"":372297,""following_count"":8299,""like_count"":null,""post_count"":41827,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @MarioNawfal: 🚨🇺🇸 TRUMP: WE HAVE AN ENEMY FROM WITHIN

“A bad thing happened today.

The entire military plan of Israel was leaked, incl…",2024-10-23T02:57:52.000Z,0,20706,0,11,37229,inf
1155,348880130,https://twitter.com/ForhanForOhio/status/1848920867041845538,Twitter,14878536,Elliot Forhan (he/him) ELECT KAMALA HARRIS!,"{""follower_count"":2329,""following_count"":3230,""like_count"":271,""post_count"":56977,""views_count"":48015,""comment_count"":84,""share_count"":3341864}","RT @btselem: The world must stop the ethnic cleansing of northern Gaza

The magnitude of the crimes Israel is currently committing in the n…",2024-10-23T02:54:20.000Z,0,1253,0,0,232,inf
1156,348493341,https://twitter.com/GeoffYoung4KY/status/1848900199856410706,Twitter,10279779,Geoffrey M. Young,"{""follower_count"":37195,""following_count"":35706,""like_count"":null,""post_count"":46932,""views_count"":null,""comment_count"":null,""share_count"":null}",Many of my Jewish relatives are torn and simply unwilling to talk about what Israel is doing. The Central Kentucky Jewish Federation has pretended for 12 months that nothing special is going on. They've been unwilling to debate this genocide with anti-Zionist Jews like me.,2024-10-23T01:32:13.000Z,21,9,1,648,3719,3719.0
1157,348850212,https://twitter.com/Archuleta4CO/status/1848890410665713762,Twitter,21226439,Valdamar Archuleta,"{""follower_count"":2665,""following_count"":1185,""like_count"":null,""post_count"":2527,""views_count"":null,""comment_count"":null,""share_count"":null}","@DNVFreeJA War sucks. I don't think journalists are more free in Palestine. Israel has the right to defend themselves. But, how involved should the US be? Not very.",2024-10-23T00:53:19.000Z,3,0,2,58,266,133.0
1158,348800675,https://twitter.com/VotePaulJunge/status/1848886008063873052,Twitter,9329368,Paul Junge,"{""follower_count"":1399,""following_count"":346,""like_count"":null,""post_count"":338,""views_count"":null,""comment_count"":null,""share_count"":null}","I support commonsense solutions tackling affordability for working families and seniors, securing our southern border, protecting women and girls by keeping men out of women’s sports, supporting Israel, rebuilding our economy for future generations.",2024-10-23T00:35:49.000Z,9,0,2,263,139,69.5
1159,348435977,https://twitter.com/Bashawforsenate/status/1848885190447317285,Twitter,22128965,Curtis Bashaw,"{""follower_count"":2486,""following_count"":127,""like_count"":null,""post_count"":526,""views_count"":null,""comment_count"":null,""share_count"":null}","Actions speak louder than words:

I am unapologetically with our friends in Israel. Andy Kim is not. https://t.co/fp8VOyy3gm",2024-10-23T00:32:34.000Z,78,14,11,2840,248,22.545454545454547
1160,348469720,https://twitter.com/CornelWest/status/1848884795691954384,Twitter,10639877,Cornel West,"{""follower_count"":1090446,""following_count"":198,""like_count"":null,""post_count"":4295,""views_count"":null,""comment_count"":null,""share_count"":null}","United in our pursuit of peace and equality, global justice calls us to redefine America’s role in the world. We will end foreign aid to countries like Israel and Ukraine, and stop full-spectrum dominance. Let us embrace cooperation, respect sovereignty, and champion the dignity https://t.co/cidiWp64Om",2024-10-23T00:31:00.000Z,298,89,39,23904,109044,2796.0
1161,348450279,https://twitter.com/realhonestgabe/status/1848884335333589004,Twitter,13177189,The Honest Gabe (Intimidator Gabe)🐘,"{""follower_count"":1675,""following_count"":2428,""like_count"":null,""post_count"":15106,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @VividProwess: Only in Israel.

Notice the ""FCK HMS"" on her rifle. https://t.co/F1ijCyfi1P",2024-10-23T00:29:10.000Z,0,2061,0,0,167,inf
1162,348399069,https://twitter.com/DrRichardMoss/status/1848875399574655017,Twitter,7831597,Richard Moss MD: America Reborn,"{""follower_count"":1568,""following_count"":3377,""like_count"":425,""post_count"":5647,""views_count"":31498,""comment_count"":88,""share_count"":4194148}",RT @texanz34: @netanyahu God be with you and yours. You and Israel are in our prayers. https://t.co/CVhLDUCtzl,2024-10-22T23:53:40.000Z,0,151,0,0,156,inf
1163,348399086,https://twitter.com/DrRichardMoss/status/1848875366607417613,Twitter,7831597,Richard Moss MD: America Reborn,"{""follower_count"":1568,""following_count"":3377,""like_count"":425,""post_count"":5647,""views_count"":31498,""comment_count"":88,""share_count"":4194148}","RT @EliAfriatISR: @netanyahu The people of Israel are behind you Benjamin Netanyahu! 

They made a bitter mistake and they will bear the co…",2024-10-22T23:53:32.000Z,0,170,0,0,156,inf
1164,348399132,https://twitter.com/DrRichardMoss/status/1848875184343953561,Twitter,7831597,Richard Moss MD: America Reborn,"{""follower_count"":1568,""following_count"":3377,""like_count"":425,""post_count"":5647,""views_count"":31498,""comment_count"":88,""share_count"":4194148}",RT @tonya15348: @netanyahu Praying 🙏 for Israel 🇮🇱  Hold On👇 https://t.co/soXAtQcVRS,2024-10-22T23:52:49.000Z,0,1,0,0,156,inf
1165,348399155,https://twitter.com/DrRichardMoss/status/1848875144288346275,Twitter,7831597,Richard Moss MD: America Reborn,"{""follower_count"":1568,""following_count"":3377,""like_count"":425,""post_count"":5647,""views_count"":31498,""comment_count"":88,""share_count"":4194148}",RT @truthsaresimple: @netanyahu FROM THE RIVER TO THE RIVER…God is on Israel’s side…God loves Israel…God gave all that land to Israel and n…,2024-10-22T23:52:39.000Z,0,1,0,0,156,inf
1166,348399232,https://twitter.com/DrRichardMoss/status/1848874744109797654,Twitter,7831597,Richard Moss MD: America Reborn,"{""follower_count"":1565,""following_count"":3377,""like_count"":425,""post_count"":5642,""views_count"":31489,""comment_count"":88,""share_count"":4171863}",RT @EliAfriatISR: @netanyahu Israel will not pass in silence the attempt to assassinate Prime Minister Benjamin Netanyahu. Whoever is respo…,2024-10-22T23:51:04.000Z,0,234,0,0,156,inf
1167,348397222,https://twitter.com/RitchieTorres/status/1848871583710105818,Twitter,8065227,Ritchie Torres,"{""follower_count"":209647,""following_count"":9027,""like_count"":null,""post_count"":11426,""views_count"":null,""comment_count"":null,""share_count"":null}","Jerusalem as the Capital of Israel is an established proposition of American law. Israeli sovereignty over Jerusalem is not an opinion but a fact.   

The refusal by CBS to report an on-the-ground reality that American law affirms is an expression not of objective journalism but https://t.co/PQMXs9qVMJ",2024-10-22T23:38:30.000Z,3495,664,388,66670,20964,54.03092783505155
1168,348398805,https://twitter.com/imraansiddiqi/status/1848866785153765472,Twitter,10625206,Imraan Siddiqi,"{""follower_count"":49264,""following_count"":985,""like_count"":1496615,""post_count"":125384,""views_count"":37215207,""comment_count"":7069,""share_count"":4079672}",RT @samfbiddle: NEW: I've reviewed internal Meta records that show the company's dedicated liaison to the Israeli government has repeatedly…,2024-10-22T23:19:26.000Z,0,4180,0,0,4926,inf
1169,348374009,https://twitter.com/DaveMcCormickPA/status/1848865929293402257,Twitter,7844073,Dave McCormick,"{""follower_count"":28642,""following_count"":129,""like_count"":null,""post_count"":3591,""views_count"":null,""comment_count"":null,""share_count"":null}","As we approach the sixth anniversary of the Tree of Life shooting, one of our great supporters, Steve, wrote a powerful op-ed about the strength of PA's Jewish Community and my neighborhood, Squirrel Hill in @JNS_org.

Worth the read ⬇️

https://t.co/zWcYVcq2iY",2024-10-22T23:16:02.000Z,96,23,9,2017,2864,318.22222222222223
1170,348620306,https://twitter.com/joaquinlife/status/1848848845356339656,Twitter,4498166,Joaquín Beltrán Free Palestine,"{""follower_count"":20590,""following_count"":11032,""like_count"":null,""post_count"":95662,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @AnasAlSharif0: Heartbreaking scenes, no one is spared from death in northern Gaza.
These children were killed by Israel in a direct att…",2024-10-22T22:08:09.000Z,0,3501,0,0,2059,inf
1171,348247668,https://twitter.com/RepPressley/status/1848846794098180198,Twitter,8644987,Congresswoman Ayanna Pressley,"{""follower_count"":527997,""following_count"":1038,""like_count"":null,""post_count"":9400,""views_count"":null,""comment_count"":null,""share_count"":null}","With Israel restricting media access in Gaza, Palestinians have been forced to document their own destruction.

We're urging @SecBlinken to ensure unimpeded access for U.S. &amp; international journalists in Gaza.

This is about transparency, accountability &amp; freedom of the press.",2024-10-22T22:00:00.000Z,2915,851,178,69402,52799,296.62359550561797
1172,348493054,https://twitter.com/SenKevinCramer/status/1848842404205559942,Twitter,8895950,Senator Kevin Cramer,"{""follower_count"":39042,""following_count"":682,""like_count"":null,""post_count"":10372,""views_count"":null,""comment_count"":null,""share_count"":null}","The U.S. must unequivocally support Israel’s right to defend itself. I joined @SenatorRisch in announcing upcoming legislation to push back against these deliberate, antisemitic attempts to punish Israel for simply defending its own existence.
https://t.co/RkKaShAnro",2024-10-22T21:42:33.000Z,45,17,23,899,3904,169.7391304347826
1173,348471230,https://twitter.com/SenatorRounds/status/1848837484840354029,Twitter,8398302,Senator Mike Rounds,"{""follower_count"":46079,""following_count"":574,""like_count"":31403,""post_count"":5764,""views_count"":637074,""comment_count"":null,""share_count"":null}",RT @tperkins: Comments from @SenatorRounds regarding leaks from the Biden-Harris administration involving Israel's plans for Iran. https://…,2024-10-22T21:23:00.000Z,0,5,0,0,4607,inf
1174,348493421,https://twitter.com/GeoffYoung4KY/status/1848836747112710437,Twitter,10279779,Geoffrey M. Young,"{""follower_count"":37187,""following_count"":35709,""like_count"":283851,""post_count"":46928,""views_count"":30388273,""comment_count"":18079,""share_count"":14229336}","Israel’s Genocide Day 381: Israel pummels northern Gaza amid intensifying extermination campaign
https://t.co/IDDtoMtC6B",2024-10-22T21:20:04.000Z,3,3,0,262,3718,inf
1175,348572552,https://twitter.com/TXRandy14/status/1848836120399716851,Twitter,6646250,Randy Weber,"{""follower_count"":27505,""following_count"":934,""like_count"":58309,""post_count"":5666,""views_count"":4038196,""comment_count"":19734,""share_count"":802412}","On Fox News: Sandra Smith asked Israel’s UN Ambassador Danny Danon about moving forward- the Ambassador replies something about an event in Iran. Remember what strategy Reagan employed? We win they lose. Israel’s strategy should be Israel wins, Iran loses. I add with US Help! rkw",2024-10-22T21:17:35.000Z,2,0,2,806,2750,1375.0
1176,348493447,https://twitter.com/GeoffYoung4KY/status/1848835444571611191,Twitter,10279779,Geoffrey M. Young,"{""follower_count"":37187,""following_count"":35709,""like_count"":283851,""post_count"":46928,""views_count"":30388273,""comment_count"":18079,""share_count"":14229336}","This is genocide. Anyone who say it isn't is an extremely IMMORAL person.
https://t.co/aGL71avMQy",2024-10-22T21:14:54.000Z,21,11,0,519,3718,inf
